GEO.id2,Majority,MAX,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC55
36061016002,Public transportation (excluding taxicab),41.5,1704,8.3,8.3,0,41.5,34,0,4.7,11.5,25.5
36061016100,Public transportation (excluding taxicab),63.5,3942,3.9,3.7,0.3,63.5,15.3,4.2,6.2,6.9,29.7
36061016200,Public transportation (excluding taxicab),63.6,3696,8.1,6.5,1.6,63.6,23.3,0,1.8,3.2,34.4
36061016300,Public transportation (excluding taxicab),68.1,3954,5.4,2.6,2.9,68.1,10,1.6,2.6,12.3,33.2
36061016400,Public transportation (excluding taxicab),74.6,3153,7.3,6.9,0.4,74.6,10.8,4.1,1.3,1.9,41.8
36061016500,Public transportation (excluding taxicab),71.9,3787,7.4,7.4,0,71.9,4.8,0.9,5.4,9.6,36.1
36061016600,Public transportation (excluding taxicab),74,3583,3.3,2.9,0.4,74,16.2,1.1,1,4.5,31.9
36061016700,Public transportation (excluding taxicab),70,3681,5.6,4,1.5,70,7.3,0.7,6.3,10.2,28.4
36061016800,Public transportation (excluding taxicab),64,1445,12.7,12.7,0,64,15.6,0,2.7,4.9,44.9
36061016900,Public transportation (excluding taxicab),71,5153,5.5,3.3,2.2,71,7.8,2.9,3.2,9.6,30.7
36061017000,Public transportation (excluding taxicab),75.2,3144,8.4,7.8,0.7,75.2,10.8,1.3,1.8,2.5,40.1
36061017100,Public transportation (excluding taxicab),75.2,5361,6.5,5.6,1,75.2,8.9,0.4,4.6,4.3,31.5
36061017200,Public transportation (excluding taxicab),71.3,2598,5.4,5.4,0,71.3,14.1,0,3.7,5.4,32.5
36061017300,Public transportation (excluding taxicab),68.1,4986,7.4,4.7,2.8,68.1,7.4,0,4.4,12.6,37.9
36061017401,Public transportation (excluding taxicab),66,1481,12.6,8.5,4.1,66,9.2,4.2,1.2,6.9,30.9
36061017402,Public transportation (excluding taxicab),68.5,1035,7.4,5.8,1.6,68.5,18,0.5,0.8,4.8,33.4
36061017500,Public transportation (excluding taxicab),68.9,5709,6.8,5.3,1.6,68.9,6.9,1.5,5.7,10.1,30.6
36061017700,Public transportation (excluding taxicab),64.2,5088,11.2,6.5,4.7,64.2,6.2,4.2,3.6,10.6,34.2
36061017800,Public transportation (excluding taxicab),70.9,2004,8.9,8.9,0,70.9,12.7,1.2,2,4.1,41.6
36061017900,Public transportation (excluding taxicab),69.1,5058,9.1,7.9,1.2,69.1,6.7,0.5,4.6,10,31.2
36061018000,Public transportation (excluding taxicab),74.1,3675,7.8,5.4,2.3,74.1,14.2,1.6,0.9,1.5,34.4
36061018100,Public transportation (excluding taxicab),74.1,4636,8.9,7.9,0.9,74.1,5.1,0.4,2.9,8.6,31.9
36061018200,Public transportation (excluding taxicab),73.7,2832,6.5,4.8,1.7,73.7,16.5,0,1,2.4,36.6
36061018300,Public transportation (excluding taxicab),67.6,4745,10,8,1.9,67.6,7.9,0.5,3.9,10.2,31.3
36061018400,Public transportation (excluding taxicab),74.6,2732,12.6,12.6,0,74.6,10.2,0,0.5,2.1,35.5
36061018500,Public transportation (excluding taxicab),73.7,2832,9.2,6.7,2.5,73.7,4,3.2,2,7.8,36.7
36061018600,Public transportation (excluding taxicab),83.3,2918,3.2,1.7,1.5,83.3,5,0,0,8.5,35.1
36061018700,Public transportation (excluding taxicab),70,4995,8,5.5,2.5,70,4.9,2.9,1.1,13.1,35.1
36061018800,Public transportation (excluding taxicab),75.6,2397,16.4,13.5,3,75.6,4.4,1.6,0,2,38.9
36061018900,Public transportation (excluding taxicab),73.7,4020,12.7,8.9,3.8,73.7,10,0.4,1.3,1.9,37
36061019000,Public transportation (excluding taxicab),76.8,1777,8,5.2,2.8,76.8,6.4,1.6,2.5,4.7,34.8
36061019100,Public transportation (excluding taxicab),68.9,5522,7,4.7,2.3,68.9,13.8,0.8,2,7.5,32.3
36061019200,Public transportation (excluding taxicab),74.5,1113,10.3,10.3,0,74.5,7.5,1.9,3.1,2.7,41.7
36061019300,Public transportation (excluding taxicab),73.7,3938,3.1,2.7,0.5,73.7,6.8,2.8,8.1,5.5,36.1
36061019400,Public transportation (excluding taxicab),69.3,2036,9.5,9.2,0.3,69.3,14.1,1.2,0,5.9,32.7
36061019500,Public transportation (excluding taxicab),69.4,3883,5.9,4.8,1,69.4,11.5,1.5,4.2,7.6,35.6
36061019600,Public transportation (excluding taxicab),74.3,1445,4.1,3.4,0.7,74.3,15.6,1.5,0.6,3.9,29.9
36061019701,Public transportation (excluding taxicab),69.1,282,8.2,4.3,3.9,69.1,5.3,0,6.4,11,38.2
36061019702,Public transportation (excluding taxicab),73.2,1457,4.1,2.9,1.2,73.2,8.6,0.9,4.2,8.9,33.4
36061019800,Public transportation (excluding taxicab),63.5,1416,14.7,11.5,3.2,63.5,10.3,0.4,5.1,6,32.4
36061019900,Public transportation (excluding taxicab),52.6,3631,8.7,6.6,2.2,52.6,27.5,0.8,3.5,6.9,27.7
36061020000,Public transportation (excluding taxicab),66.4,2035,16.9,14.6,2.2,66.4,10.4,0.6,0,5.7,32.8
36061020101,Walked,47.2,390,3.3,0,3.3,33.6,47.2,3.8,0,12.1,22.4
36061020102,Public transportation (excluding taxicab),75.7,2533,8.1,6.8,1.3,75.7,6.7,1.4,0.5,7.6,37.3
36061020300,Walked,51.9,618,3.6,3.6,0,33.2,51.9,1.1,0.8,9.4,22.1
36061020500,Walked,42.8,1663,6.1,4.1,2,40.8,42.8,1,0.6,8.7,24.2
36061020600,Public transportation (excluding taxicab),70.1,1437,10.4,10.4,0,70.1,13,0.6,0,5.8,34.4
36061020701,Walked,53.6,1451,1.4,0.8,0.6,34.2,53.6,0.6,0.9,9.4,19.7
36061020800,Public transportation (excluding taxicab),64.3,2860,16.5,15.1,1.4,64.3,8.8,1.6,2.8,6,34.8
36061020901,Public transportation (excluding taxicab),81.3,1239,3.1,3.1,0,81.3,8.6,0,0,7,33.1
36061021000,Public transportation (excluding taxicab),72.1,2686,12,10.8,1.2,72.1,10.8,0,1.3,3.8,38.8
36061021100,Public transportation (excluding taxicab),60.2,4368,11.3,10.7,0.6,60.2,16.2,1.2,4.8,6.4,32.3
36061021200,Public transportation (excluding taxicab),60,2142,12.8,11.1,1.7,60,16.7,0,3.4,7,33.6
36061021303,Public transportation (excluding taxicab),75.8,3329,6.3,6.3,0,75.8,9,3.2,0.8,4.9,40.4
36061021400,Public transportation (excluding taxicab),75,1882,11.7,8.8,3,75,7.7,0,0.4,5.2,40.6
36061021500,Public transportation (excluding taxicab),70.6,1872,13.1,8.7,4.4,70.6,10.2,2.1,0.7,3.3,31.2
36061021600,Public transportation (excluding taxicab),80.7,4334,7.4,6.7,0.6,80.7,4.5,1.6,0.7,5.2,34.7
36061021703,Work at Home,100,4,0,0,0,0,0,0,0,100,0
36061021800,Public transportation (excluding taxicab),78.9,3318,4.1,4.1,0,78.9,8.8,1.1,0.4,6.7,35
36061021900,Public transportation (excluding taxicab),75.5,1862,6.5,6.5,0,75.5,10.9,0,0,7.1,37.3
36061022000,Public transportation (excluding taxicab),76,3402,10.1,8.3,1.8,76,6.5,1.1,1.5,4.7,39.8
36061022102,Public transportation (excluding taxicab),72.2,1375,18.4,14.6,3.8,72.2,3.4,1.6,1.2,3.2,35.2
36061022200,Public transportation (excluding taxicab),75,1370,4.8,0.7,4.1,75,6.6,2.3,4,7.3,35.1
36061022301,Public transportation (excluding taxicab),76.9,4391,5.8,5.8,0,76.9,10.1,0,0,7.2,41.3
36061022302,Public transportation (excluding taxicab),75.6,1350,2.3,1.6,0.7,75.6,11,2.8,1.8,6.4,41.4
36061022400,Public transportation (excluding taxicab),74,3165,9.9,8.9,1,74,4.3,3.3,1.9,6.7,37.9
36061022500,Public transportation (excluding taxicab),70.7,5731,11.4,6.9,4.5,70.7,7.3,1.9,1.1,7.6,39.8
36061022600,Public transportation (excluding taxicab),76,2229,8.3,8.2,0.1,76,9.1,0.1,1.3,5.3,39.4
36061022700,Public transportation (excluding taxicab),80.1,3313,2.4,2.4,0,80.1,6,1.8,1.2,8.4,35.9
36061022800,Public transportation (excluding taxicab),64.2,2692,9.3,6.6,2.7,64.2,14.3,0,5.6,6.5,38.9
36061022900,Public transportation (excluding taxicab),77.1,4229,9.5,6.6,2.9,77.1,3.6,0,2.4,7.4,39.3
36061023000,Public transportation (excluding taxicab),74.6,3946,9,7.1,2,74.6,11.2,0.3,1.4,3.5,36.6
36061023100,Public transportation (excluding taxicab),82.3,3915,10.8,9.1,1.6,82.3,3.1,0.8,0,3.1,38
36061023200,Public transportation (excluding taxicab),75.6,3677,15.4,9.6,5.8,75.6,5.1,1.4,0.9,1.7,40.2
36061023300,Public transportation (excluding taxicab),75.4,4352,8.1,5.9,2.2,75.4,7,2,0,7.4,36.5
36061023400,Public transportation (excluding taxicab),76.9,2530,11.3,11.3,0,76.9,5.7,0.4,0,5.7,39.2
36061023501,Public transportation (excluding taxicab),68.4,3371,9.8,6.2,3.6,68.4,6.8,5.2,0.6,9.1,39.5
36061023502,Public transportation (excluding taxicab),75.5,1022,6.9,6.6,0.4,75.5,6.6,1.1,1,8.9,41
36061023600,Public transportation (excluding taxicab),83.3,2788,5.3,2.7,2.6,83.3,8.9,0,0.8,1.7,37.5
36061023700,Public transportation (excluding taxicab),78,4167,5.7,3.9,1.8,78,8.6,2.7,1.6,3.3,45.9
36061023801,Public transportation (excluding taxicab),84,4815,7.1,4.5,2.6,84,5.1,0.5,2.8,0.5,36.7
36061023802,Public transportation (excluding taxicab),78.3,757,4.9,4.9,0,78.3,6.9,1.2,4.5,4.2,34.8
36061023900,Public transportation (excluding taxicab),68.7,1503,11.2,5.8,5.5,68.7,10.2,0,2.8,7.1,38.5
36061024000,Public transportation (excluding taxicab),86.1,244,3.3,3.3,0,86.1,10.7,0,0,0,0
36061024100,Public transportation (excluding taxicab),61.5,4510,11.7,8,3.7,61.5,15.5,6.7,1.1,3.6,37.9
36061024200,Public transportation (excluding taxicab),77,1629,11.2,8.7,2.5,77,8.2,1.2,0,2.5,38.2
36061024301,Public transportation (excluding taxicab),71.5,2352,12.7,6.8,5.9,71.5,7.1,0.5,3,5.3,39
36061024302,Public transportation (excluding taxicab),72.5,2080,16.2,11.9,4.2,72.5,9.4,0,0,2,41
36061024500,Public transportation (excluding taxicab),69.1,7520,11.7,5.8,5.8,69.1,13.2,0.4,1,4.6,39.3
36061024700,Public transportation (excluding taxicab),67.5,3811,9.7,7.8,1.8,67.5,8.1,4.9,2.5,7.3,37.8
36061024900,Public transportation (excluding taxicab),73.7,582,14.6,3.3,11.3,73.7,8.1,0,2.7,0.9,39.8
36061025100,Public transportation (excluding taxicab),66.5,1028,10.6,9.9,0.7,66.5,18.3,0.9,0,3.7,34.8
36061025300,Public transportation (excluding taxicab),67.4,6708,11.9,8.5,3.3,67.4,15,0.7,0.3,4.7,36
36061025500,Public transportation (excluding taxicab),47.9,2516,9.1,7,2.1,47.9,29.7,0.5,0,12.8,32.8
36061025700,Public transportation (excluding taxicab),72.5,2508,10.5,8.2,2.3,72.5,6.7,0.6,0.6,9.1,33
36061025900,Public transportation (excluding taxicab),70.9,2061,11.6,11,0.6,70.9,8.5,3.4,4.1,1.5,36.5
36061026100,Public transportation (excluding taxicab),70.6,5988,12.4,6.6,5.8,70.6,12.8,0,0.9,3.4,41.8
36061026300,Public transportation (excluding taxicab),70.6,4615,11.5,8,3.4,70.6,9.9,1.2,0.3,6.5,45.1
36061026500,Public transportation (excluding taxicab),75.4,4504,8.3,6.1,2.2,75.4,9.1,0,1.1,6,42.2
36061026700,Public transportation (excluding taxicab),56.3,831,26,20.7,5.3,56.3,15.5,0,1.4,0.7,38.9
36061026900,Public transportation (excluding taxicab),64.2,4631,15.1,5.8,9.2,64.2,19.2,0,1.3,0.3,37.8
36061027100,Public transportation (excluding taxicab),63.9,4622,9.9,5.4,4.5,63.9,16.7,0.9,3.7,4.8,40.3
36061027300,Public transportation (excluding taxicab),77.3,3797,9.2,6.7,2.4,77.3,4.5,1.3,1.6,6.2,42.9
36061027500,Public transportation (excluding taxicab),59.9,1810,10.8,7.8,3,59.9,12.2,1.8,1.8,13.6,42.8
36061027700,Public transportation (excluding taxicab),80.8,2916,6.4,5.2,1.2,80.8,7.5,0,0,5.3,49.8
36061027900,Public transportation (excluding taxicab),66,5360,11.5,8.4,3,66,14.1,0.2,0.9,7.3,38.5
36061028100,Public transportation (excluding taxicab),68.4,1847,7.4,6.6,0.9,68.4,11.5,1.2,0,11.5,41.9
36061028300,Public transportation (excluding taxicab),74.1,4026,6.8,6.2,0.6,74.1,12,0.9,0.4,5.7,42.4
36061028500,Public transportation (excluding taxicab),79.2,3441,8,5.6,2.4,79.2,5.6,0,2,5.2,45.9
36061028700,Public transportation (excluding taxicab),76.8,2230,11.5,9.8,1.7,76.8,5.6,0.6,1.9,3.6,45.4
36061029100,Public transportation (excluding taxicab),71.1,5137,14.8,12.3,2.4,71.1,9.4,0,1.3,3.5,43.6
36061029300,Public transportation (excluding taxicab),65.1,4469,17.5,12.4,5.1,65.1,12.2,0,0.4,4.9,42.9
36061029500,Public transportation (excluding taxicab),66.3,5105,9.5,5.9,3.5,66.3,13,0,3,8.2,41
36061029700,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36061029900,Public transportation (excluding taxicab),73,1442,15,10.1,4.9,73,6.4,0,1.9,3.7,42.8
36061030300,Public transportation (excluding taxicab),66.9,2462,11,9.4,1.6,66.9,9,1.8,0.8,10.5,41.5
36061030700,Public transportation (excluding taxicab),70.7,2237,11.9,10.7,1.2,70.7,5.7,0.5,6.6,4.6,47.7
36061030900,Public transportation (excluding taxicab),62.9,4278,18.7,15.6,3.1,62.9,9.2,1.7,3.7,3.7,43.2
36061031100,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36061031703,Public transportation (excluding taxicab),45.4,2884,5.9,4.4,1.5,45.4,33.7,4.2,4.2,6.5,23.6
36061031704,Public transportation (excluding taxicab),49.9,6532,9.3,8.2,1.1,49.9,26.8,1.9,6,6,31.1
36061031900,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081000100,Public transportation (excluding taxicab),81.8,5175,11.8,11.6,0.2,81.8,1.1,1.4,0,4,33.5
36081000200,Public transportation (excluding taxicab),60.6,1811,33.9,32,1.9,60.6,3.1,0,0,2.4,40.7
36081000400,Public transportation (excluding taxicab),71.4,2372,22.9,19.6,3.4,71.4,2.3,0,0,3.3,48.1
36081000600,Public transportation (excluding taxicab),56.3,2091,39.1,27.9,11.1,56.3,4.2,0,0,0.4,46
36081000700,Public transportation (excluding taxicab),76.9,3941,13.5,11.3,2.2,76.9,5.4,0.7,0.4,3,31.8
36081000800,Public transportation (excluding taxicab),52.1,1581,41.9,33.6,8.3,52.1,4.3,0,0.6,1.2,45.2
36081001000,Public transportation (excluding taxicab),61.3,2116,27.6,24.3,3.3,61.3,7,2,0.9,1.2,47.5
36081001200,Public transportation (excluding taxicab),54.7,2030,39.8,30.8,8.9,54.7,3.5,0,2,0,47.4
36081001400,Public transportation (excluding taxicab),65.3,2014,25.2,19.5,5.7,65.3,4.4,0,1.6,3.5,47.2
36081001600,Public transportation (excluding taxicab),61.6,1558,29.1,26.3,2.9,61.6,8.5,0,0,0.7,47.4
36081001800,Public transportation (excluding taxicab),63.8,1415,32.7,29.6,3,63.8,2.5,0,0.7,0.4,46.5
36081001900,Public transportation (excluding taxicab),82,1760,9.8,9,0.7,82,1.5,0.9,1.9,3.9,30.2
36081002000,Public transportation (excluding taxicab),67.1,991,26.5,23.9,2.6,67.1,5.3,0,0.5,0.5,52.8
36081002200,Public transportation (excluding taxicab),56.1,1221,38,29.9,8.1,56.1,3,0,0.5,2.4,44.4
36081002400,Public transportation (excluding taxicab),60,1035,34.6,28.7,5.9,60,4.2,0,0,1.3,44.8
36081002500,Public transportation (excluding taxicab),77.6,2153,7.1,5.7,1.3,77.6,10.7,0,0.8,3.8,45.6
36081002600,Public transportation (excluding taxicab),48.9,1136,42.5,29.1,13.4,48.9,1.9,0,1.4,5.3,48.1
36081002800,Public transportation (excluding taxicab),56.2,1523,36.7,26.9,9.8,56.2,4.5,0,0.3,2.2,45.4
36081003000,Public transportation (excluding taxicab),48.8,535,41.1,38.3,2.8,48.8,6.5,0,1.7,1.9,43.2
36081003100,Public transportation (excluding taxicab),79.1,592,7.9,7.9,0,79.1,7.3,0.3,0.7,4.7,35.7
36081003200,Public transportation (excluding taxicab),54.9,772,39.6,33.2,6.5,54.9,3.8,0,0,1.7,44.8
36081003300,Public transportation (excluding taxicab),74.8,1790,10.4,7.7,2.8,74.8,5.6,3.7,1.4,4,32.6
36081003400,Public transportation (excluding taxicab),52.7,1063,38.8,33,5.7,52.7,3.4,2.3,0,2.9,46.6
36081003600,Public transportation (excluding taxicab),57,1701,33.2,27.9,5.2,57,0.9,0,3.5,5.4,48.8
36081003700,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081003800,Public transportation (excluding taxicab),46.9,1197,35,23.6,11.4,46.9,11.9,0,0.6,5.6,47.1
36081003900,Public transportation (excluding taxicab),59,746,22.4,17.4,5,59,8.3,7,0,3.4,39
36081004001,Public transportation (excluding taxicab),58.5,991,30.1,27.9,2.2,58.5,6.7,0,1.3,3.4,47.9
36081004002,Public transportation (excluding taxicab),61,893,29.2,26.5,2.7,61,4.7,0,1.3,3.7,47.1
36081004200,Public transportation (excluding taxicab),56,1879,33.6,31,2.6,56,9.2,0.5,0,0.6,46.4
36081004300,Public transportation (excluding taxicab),60.6,1090,21,16.8,4.2,60.6,11.4,3.1,0.6,3.4,39
36081004401,Public transportation (excluding taxicab),46.6,1619,39.4,37.5,1.9,46.6,7.3,0,3,3.6,43.4
36081004500,Public transportation (excluding taxicab),63.3,1791,19,15,4.1,63.3,9.5,1.7,0.9,5.4,44.3
36081004700,Public transportation (excluding taxicab),79.9,1714,7.1,6.5,0.5,79.9,10.2,0,1.4,1.5,41
36081005000,"Car, truck, or van",50,28,50,50,0,50,0,0,0,0,0
36081005100,Public transportation (excluding taxicab),67,1050,8.7,7.1,1.5,67,15.4,2.1,2.1,4.7,36.3
36081005200,Public transportation (excluding taxicab),57.1,1249,37.4,24.7,12.7,57.1,4.6,0,0.9,0,54.4
36081005300,Public transportation (excluding taxicab),84.4,3047,7.2,6.4,0.8,84.4,3.5,2.1,0.4,2.4,36.9
36081005400,Public transportation (excluding taxicab),52.6,2689,40.9,33.4,7.5,52.6,4.8,0,0,1.7,44.2
36081005500,Public transportation (excluding taxicab),67.5,511,12.9,10.6,2.3,67.5,9.4,0,2.2,8,42.9
36081005700,Public transportation (excluding taxicab),65.7,2456,17.7,12.8,4.9,65.7,10,2.4,0.4,3.9,39.1
36081005800,"Car, truck, or van",52.8,2708,52.8,42.5,10.2,44.3,1.6,0,0,1.4,46.4
36081005900,Public transportation (excluding taxicab),74.2,2611,15.6,13.5,2.1,74.2,6,0.7,0.9,2.6,38.2
36081006100,Public transportation (excluding taxicab),82.2,3639,8.9,8.2,0.7,82.2,4,1,0.9,3.1,38.1
36081006201,"Car, truck, or van",61.4,2623,61.4,60.1,1.3,33.9,4.7,0,0,0,38.3
36081006202,"Car, truck, or van",60.9,3333,60.9,54.8,6.1,31.8,5.3,0,2,0,44.9
36081006300,Public transportation (excluding taxicab),80.9,3197,8.4,6.7,1.7,80.9,5.7,1.4,0,3.7,37.2
36081006501,Public transportation (excluding taxicab),74.8,2421,11,10,1,74.8,8.3,1.4,0.7,3.8,38.4
36081006502,Public transportation (excluding taxicab),76,2653,13,12.2,0.8,76,6,1.7,1.2,2.1,39.5
36081006900,Public transportation (excluding taxicab),72.3,2275,16,13.9,2.1,72.3,7.3,2,0.3,2.2,39.8
36081007100,Public transportation (excluding taxicab),76.5,2434,12.3,10.3,2.1,76.5,6.6,0.3,0.7,3.6,36.6
36081007300,Public transportation (excluding taxicab),80.1,2586,10,9.1,0.9,80.1,1.2,0.6,0.7,7.5,38.8
36081007500,Public transportation (excluding taxicab),64.5,2553,15.2,14.8,0.5,64.5,8.7,2.9,0,8.7,37.3
36081007700,Public transportation (excluding taxicab),63.9,1168,11.7,11.6,0.2,63.9,10.6,4.5,5,4.4,34.6
36081007900,Public transportation (excluding taxicab),64.4,1843,15,13.6,1.4,64.4,9.1,6.5,1.7,3.4,38.8
36081008100,Public transportation (excluding taxicab),59.5,782,25.4,19.7,5.8,59.5,12.8,1,0.8,0.5,36.6
36081008300,Public transportation (excluding taxicab),62.5,1554,22.3,15.8,6.4,62.5,11,2.5,0,1.7,37.7
36081008500,Public transportation (excluding taxicab),62.4,479,24.2,20.5,3.8,62.4,12.7,0,0.6,0,32.7
36081008600,"Car, truck, or van",48.7,1381,48.7,36.3,12.4,37.7,9.3,0,1.8,2.5,38.6
36081008700,Public transportation (excluding taxicab),68.2,1683,17.7,15.2,2.5,68.2,6.8,1.7,2.9,2.8,44.7
36081008800,"Car, truck, or van",53.3,1772,53.3,43.6,9.7,41.5,3.4,0,0,1.9,45
36081009100,Public transportation (excluding taxicab),63,1389,26.9,26.6,0.2,63,1.4,0.9,1.5,6.3,43.3
36081009400,Public transportation (excluding taxicab),56.9,1198,27.6,23.6,4,56.9,9.5,0,0,5.9,49.4
36081009500,Public transportation (excluding taxicab),63.2,1349,23.1,20.6,2.5,63.2,7.6,0,2,4,40
36081009600,"Car, truck, or van",59.4,2061,59.4,42.3,17.1,35.1,2.7,0.8,1.3,0.7,43.5
36081009700,Public transportation (excluding taxicab),65.1,2137,20.8,16.4,4.4,65.1,7.1,0.5,0,6.5,40
36081009800,Public transportation (excluding taxicab),61.8,1181,32.9,23.6,9.3,61.8,3.6,0,0,1.7,53.9
36081009900,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081010000,Public transportation (excluding taxicab),49.9,2057,45.4,32.6,12.8,49.9,3.3,0.5,0,1,49.6
36081010100,Public transportation (excluding taxicab),56.4,1388,27.9,21.8,6.1,56.4,9.6,1.4,0,4.7,37.3
36081010200,Public transportation (excluding taxicab),50.8,1379,44.5,32,12.5,50.8,1.6,0,0,3.1,51.4
36081010300,Public transportation (excluding taxicab),61.7,2346,31.8,26.3,5.5,61.7,1.8,1.1,0,3.6,40.7
36081010400,Public transportation (excluding taxicab),59,1970,36.3,29,7.3,59,2.8,0,1.9,0,48.2
36081010500,Public transportation (excluding taxicab),60.1,1773,31.5,25.7,5.8,60.1,3.8,0,1.2,3.5,42.8
36081010600,Public transportation (excluding taxicab),53.4,2061,39.3,33.4,5.9,53.4,5.2,0,1.6,0.5,45.9
36081010701,"Car, truck, or van",0,0,0,0,0,0,0,0,0,0,0
36081010800,Public transportation (excluding taxicab),55.8,1723,33.9,23.6,10.3,55.8,7.7,0,2.7,0,47.4
36081011000,Public transportation (excluding taxicab),67.9,1830,24.6,23.6,1,67.9,7.1,0.4,0,0,51
36081011100,Public transportation (excluding taxicab),69.1,1822,16.8,14.8,2,69.1,4.9,1.4,1.1,6.7,43.4
36081011200,Public transportation (excluding taxicab),50.5,886,34.9,29.2,5.6,50.5,3.8,1,0,9.8,48.1
36081011300,Public transportation (excluding taxicab),65.8,2690,17.5,12.9,4.6,65.8,9,0,0.3,7.4,37.8
36081011400,Public transportation (excluding taxicab),53.4,485,33.6,26.4,7.2,53.4,6.4,3.3,0,3.3,37.8
36081011500,Public transportation (excluding taxicab),72.3,1527,17.4,17.4,0,72.3,3.1,1.1,0.5,5.6,40.1
36081011600,Public transportation (excluding taxicab),55.7,1220,36.6,29.6,7,55.7,2.9,0,2,2.9,50.3
36081011700,Public transportation (excluding taxicab),71.3,2443,16.2,14.9,1.3,71.3,8.4,0.7,1.1,2.3,38.2
36081011800,"Car, truck, or van",47.5,1288,47.5,38.6,8.9,45.5,4.7,0,0,2.3,47.9
36081011900,Public transportation (excluding taxicab),69.7,936,12.6,9.5,3.1,69.7,9.7,1.4,0.5,6.1,43.1
36081012000,Public transportation (excluding taxicab),41.1,1067,40.7,33.5,7.2,41.1,14.5,0,2.1,1.6,39.5
36081012100,Public transportation (excluding taxicab),58.1,1377,28.4,22.7,5.7,58.1,10,0,0,3.5,39.1
36081012200,Public transportation (excluding taxicab),45.2,1473,35.6,30.5,5.1,45.2,9.6,0,1.6,8,43.7
36081012301,Public transportation (excluding taxicab),64.8,1613,25.2,18.7,6.5,64.8,5.7,0,0,4.3,42.5
36081012400,Public transportation (excluding taxicab),48.1,1469,38.5,31.8,6.7,48.1,6.9,0,3.4,3.1,40.7
36081012500,Public transportation (excluding taxicab),69,1258,17.8,15.5,2.3,69,7,2.4,0.4,3.4,36.7
36081012601,Public transportation (excluding taxicab),63.1,1341,26.5,23.6,2.8,63.1,5,0,1.4,4,48.6
36081012602,Public transportation (excluding taxicab),59,1282,31.1,25.6,5.5,59,5.4,2.4,0,2.1,48.2
36081012800,Public transportation (excluding taxicab),50,1103,33.3,28.2,5.1,50,11.7,0,1.5,3.4,41.4
36081013000,Public transportation (excluding taxicab),54.3,775,42.3,37.7,4.6,54.3,3.4,0,0,0,47
36081013200,"Car, truck, or van",46.9,1093,46.9,44.6,2.4,39.5,9.3,0.8,0.9,2.5,40.3
36081013400,Public transportation (excluding taxicab),54.5,2940,33.7,32.3,1.5,54.5,3.9,0,3.9,3.9,46.1
36081013500,"Car, truck, or van",52.8,733,52.8,46.1,6.7,32.9,4.8,0,4,5.6,34.9
36081013600,Public transportation (excluding taxicab),55.2,1024,28.9,24.7,4.2,55.2,6.3,0,3.7,6,37.9
36081013700,Public transportation (excluding taxicab),71.8,941,15.2,15.2,0,71.8,8.2,0,1.1,3.7,42.9
36081013800,Public transportation (excluding taxicab),62.8,1795,28.4,25.2,3.2,62.8,5.8,0,0,3,44.2
36081014000,Public transportation (excluding taxicab),39.9,1872,39.6,37.2,2.4,39.9,2.8,5.8,3.5,8.4,41.1
36081014100,Public transportation (excluding taxicab),73.5,1123,10.6,8.7,1.9,73.5,6.9,2.9,2.2,3.9,39.6
